sales,quantity,profit,label
9.24,3,2.9568,0
35.88,6,16.146,0
17.04,3,5.537999999999999,0
931.176,3,314.2719,1
266.35200000000003,3,-13.3176,0
483.13599999999997,4,54.3528,0
196.78400000000002,2,-22.1382,0
231.92,5,5.797999999999999,0
29.7,3,8.019,0
13.592,2,-14.2716,0
70.88,2,33.3136,0
114.288,1,12.8574,0
36.624,8,-24.416,0
242.352,8,-363.528,0
49.61600000000001,2,4.9616,0
508.704,6,0.0,0
57.36,6,-14.34,0
906.68,5,68.001,1
719.952,6,71.9952,1
755.944,7,66.1451,1
11.98,5,-19.168,0
0.898,1,-1.5715,0
21.204,3,-11.6622,0
34.74,3,17.37,0
833.94,6,216.8244,1
12.96,3,4.5360000000000005,0
25.92,4,12.4416,0
349.965,7,-216.9783,0
22.32,5,5.301,0
158.28,6,72.8088,0
497.94,3,224.07299999999998,0
533.94,3,154.8426,0
167.94,3,82.2906,0
31.68,6,9.8208,0
170.78599999999997,1,0.0,0
198.74400000000003,4,0.0,0
63.824,2,13.5626,0
435.168,4,-59.8356,0
48.58,1,7.7728,0
47.976000000000006,3,8.3958,0
20.736,4,7.2576,0
26.46,9,11.907,0
49.12,4,23.0864,0
15.0,3,7.2,0
194.7,5,9.735,0
591.32,4,112.3508,1
2.84,1,0.8804,0
221.96,2,4.4392,0
236.0,4,40.12,0
41.94,2,15.0984,0
52.792,1,4.6193,0
563.94,3,112.788,1
2625.12,8,735.0336,2
17.94,3,4.485,0
422.856,3,15.8571,0
127.764,2,2.8392,0
3499.93,7,909.9818,2
14.4,5,6.624,0
122.97,3,60.2553,0
9.32,4,2.7028,0
122.94,3,59.0112,0
17.31,3,5.193,0
128.744,7,12.8744,0
58.248000000000005,9,11.6496,0
71.24600000000001,2,-19.3382,0
7.872000000000001,3,0.5904,0
887.2710000000001,3,-63.3765,1
146.86,7,70.4928,0
36.56,4,18.28,0
225.576,3,22.5576,0
5.247999999999999,2,0.4592,0
38.256,3,4.782,0
40.24,5,13.078,0
29.925,5,-21.945,0
148.704,6,46.47,0
55.92,10,16.776,0
12.96,2,6.2208,0
25.176,3,-33.3582,0
5.584,2,-1.6752,0
1297.368,9,97.3026,1
264.32,2,19.824,0
25.92,4,12.4416,0
22.96,7,6.6584,0
19.44,3,9.3312,0
9.54,2,4.293,0
5.81,1,1.8011,0
5.76,2,1.7280000000000002,0
14.91,3,4.6221,0
6.642,9,-4.428,0
18.54,2,8.7138,0
679.96,5,220.987,1
189.576,1,9.4788,0
71.96,5,7.196000000000001,0
539.92,5,47.243,0
725.3439999999999,4,54.4008,1
7.44,3,2.6039999999999996,0
39.48,1,11.0544,0
850.5,5,245.7,1
75.33,9,19.5858,0
325.632,6,28.4928,0
23.344,2,-1.459,0
16.52,5,5.369,0
335.72,5,113.3055,0
251.94400000000002,7,88.1804,0
127.302,7,-9.093,0
1207.84,8,314.0384,1
12.53,1,5.8891,0
34.58,1,10.0282,0
300.98,1,87.2842,0
258.75,3,77.625,0
59.52,3,15.4752,0
57.96,7,27.2412,0
441.96,2,101.6508,0
68.04,6,33.3396,0
703.71,6,-938.28,1
17.904,4,-14.92,0
11.975999999999999,4,-9.1816,0
67.96,5,0.8495,0
892.2239999999999,3,89.2224,1
1299.99,2,-571.9956,1
4.544,2,1.6472,0
1352.0320000000002,4,84.50200000000001,1
1548.99,9,-464.69699999999995,1
19.872,3,6.7068,0
119.448,3,-13.4379,0
118.16,2,-25.109,0
19.56,4,5.4768,0
80.96,4,29.1456,0
25.92,4,12.4416,0
106.96,2,31.0184,0
187.76,4,76.9816,0
76.77600000000001,4,-53.7432,0
53.9,5,25.872,0
76.72800000000001,3,-53.7096,0
10.43,7,-18.2525,0
99.2,5,25.791999999999998,0
15.92,5,2.786,0
129.92,4,10.3936,0
30.4,1,13.984000000000002,0
5399.91,9,2591.9568,2
119.1,3,34.539,0
40.08,6,19.2384,0
59.94,3,28.1718,0
259.98,2,88.3932,0
170.98,1,32.4862,0
38.97,3,4.6764,0
154.9,5,69.705,0
446.06800000000004,4,0.0,0
152.94,3,41.2938,0
23.471999999999998,3,4.9878,0
195.64,4,91.9508,0
14.94,3,7.0218,0
1687.8,4,742.632,1
341.96,2,78.6508,0
605.88,6,151.47,1
186.732,1,41.496,0
3812.97,3,1906.485,2
26.424,9,9.5787,0
625.99,1,187.797,1
1568.61,9,329.4081,1
17.3,1,8.304,0
160.0,8,62.4,0
179.94,3,50.3832,0
872.94,3,157.1292,1
12.96,2,6.2208,0
88.8,6,44.4,0
319.968,4,35.9964,0
167.888,7,14.6902,0
163.96,5,59.4355,0
5.232,4,-8.1096,0
1199.98,2,467.9922,1
73.85,1,2.2155,0
25.71,3,6.6846,0
17.28,6,8.1216,0
526.582,2,-52.6582,0
11.56,2,5.6644,0
209.97,3,58.7916,0
447.84,4,98.5248,0
479.97,3,163.1898,0
8.64,3,2.5056,0
11.68,2,4.2048,0
40.775999999999996,3,0.5097,0
13.698,3,-9.5886,0
87.8,5,32.925,0
77.952,3,15.5904,0
147.184,2,-29.4368,0
47.952,3,16.1838,0
250.26,6,72.5754,0
40.775999999999996,3,0.5097,0
29.6,5,9.25,0
1.9380000000000002,2,-1.3566,0
159.96,4,51.1872,0
59.52,3,15.4752,0
17.48,2,8.2156,0
13.168,2,4.6088,0
40.74,3,12.222000000000001,0
179.886,1,-2.5698,0
286.256,1,17.891,0
24.224,2,-4.8448,0
331.536,3,-82.884,0
17.52,3,6.3072,0
17.855999999999998,4,4.2408,0
431.976,3,-75.5958,0
291.13599999999997,4,-25.4744,0
114.848,4,35.89,0
10.687999999999999,2,3.7408,0
15.232000000000001,4,5.5216,0
12.42,3,5.2164,0
19.44,3,9.3312,0
70.368,4,26.388,0
12.672,9,1.4256,0
89.95,5,43.176,0
6.58,2,3.0268,0
94.99,1,28.497,0
35.12,2,13.17,0
25.92,4,12.4416,0
7.96,2,3.7412,0
566.97,3,153.0819,1
9.84,3,2.8536,0
25.488000000000003,2,4.779,0
7.56,6,0.3024,0
60.84,3,19.4688,0
450.04,2,58.5052,0
34.6,2,16.608,0
467.97,3,140.391,0
33.02,2,15.8496,0
17.088,2,1.068,0
3.008,2,0.3384,0
268.24,7,93.884,0
431.16,5,107.79,0
43.6,4,12.208,0
154.95,3,30.99,0
15.552,3,5.4432,0
42.208,2,13.7176,0
10.368,2,3.6288,0
2.224,1,0.556,0
74.52,9,35.0244,0
17.52,3,5.256,0
1779.9,5,373.779,1
219.9,5,59.373000000000005,0
7.152,3,0.7152,0
26.72,5,9.352,0
1039.728,2,90.9762,1
45.96,2,13.788,0
456.588,2,-304.392,0
59.976000000000006,3,11.9952,0
6.12,3,2.8764,0
10.98,1,2.9646,0
7.86,3,3.6156,0
51.45,3,13.8915,0
37.056,3,13.895999999999999,0
203.92,4,55.0584,0
29.56,4,7.9812,0
8.568,3,-14.5656,0
45.248000000000005,2,3.9592,0
876.3,10,-292.1,1
185.37599999999998,2,-34.758,0
25.06,2,11.7782,0
2.89,1,-4.7685,0
7.896,3,2.4675,0
22.608,3,-10.1736,0
30.528000000000002,8,9.54,0
4.842,3,-3.3894,0
1.8,5,-2.88,0
39.984,2,-1.4994,0
32.4,5,15.876,0
97.88,2,48.94,0
307.168,4,30.7168,0
26.9,5,13.181,0
47.01,3,22.0947,0
469.99,1,136.2971,0
207.84599999999998,3,2.3094,0
324.744,3,-77.1267,0
40.48,2,14.5728,0
12.0,4,4.2,0
720.064,4,-63.0056,1
25.424,1,-4.7669999999999995,0
2.8160000000000003,2,0.3168,0
3.2039999999999997,2,-2.5632,0
30.828000000000003,7,-24.6624,0
47.61600000000001,3,5.952000000000001,0
108.78399999999999,2,10.8784,0
4.77,1,2.1465,0
7.98,3,2.0748,0
550.431,3,-47.1798,0
10.56,6,4.6464,0
1497.6660000000002,2,140.9568,1
17.52,2,-3.5039999999999996,0
113.22,3,29.4372,0
35.88,6,17.5812,0
4535.976,3,1644.2913,2
11.84,8,5.6832,0
592.74,6,160.0398,1
111.67200000000001,9,6.9795,0
8.64,3,2.5056,0
149.97,3,52.4895,0
232.88,5,17.465999999999998,0
90.882,1,15.147,0
508.76800000000003,4,38.1576,0
9.912,3,3.2214,0
63.93600000000001,3,6.3936,0
59.52,3,15.4752,0
311.976,3,38.997,0
50.352,3,17.6232,0
19.136,2,1.9136,0
13.12,5,2.1319999999999997,0
241.56799999999998,2,-15.097999999999999,0
479.92,2,41.993,0
307.13599999999997,4,-11.5176,0
12.6,2,5.796,0
159.98,2,57.5928,0
6.12,3,2.8764,0
1184.72,4,106.6248,1
45.96,2,13.788,0
58.05,3,26.703000000000003,0
71.28,11,34.2144,0
124.404,4,-21.3264,0
154.9,5,69.705,0
1871.88,12,561.564,1
16.192,2,-6.8816,0
18.936,3,-3.7872,0
12.672,3,-3.168,0
5.04,2,1.764,0
8.448,2,2.9568,0
20.387999999999998,2,-53.0088,0
9.96,2,4.8804,0
320.64,4,89.7792,0
52.0,4,23.4,0
25.584,2,8.9544,0
464.0,5,134.56,0
235.95,3,77.8635,0
39.96,4,17.982,0
18.528,4,-12.352,0
17.9,2,3.4010000000000002,0
81.96,2,0.0,0
272.736,3,-64.7748,0
18.496,4,6.7048,0
441.92,2,49.716,0
127.764,6,-191.646,0
166.44,3,79.8912,0
13.38,2,6.1548,0
24.0,2,-2.7,0
24.448,4,8.8624,0
6.16,2,2.9568,0
915.1360000000001,4,102.9528,1
8.56,2,3.852,0
97.82,2,45.9754,0
31.104,6,11.2752,0
11.175999999999998,1,0.8382,0
5.04,2,1.764,0
242.176,4,-302.72,0
337.176,2,-118.0116,0
13.344000000000001,6,1.0008,0
76.752,6,10.5534,0
102.336,8,14.0712,0
10.32,2,3.741,0
47.32,7,5.915,0
23.375999999999998,3,7.0128,0
16.72,5,3.344,0
16.192,1,4.6552,0
32.4,5,15.552,0
19.89,9,5.3703,0
399.98,2,171.9914,0
343.85,5,137.54,0
106.32,3,49.9704,0
13.92,3,4.35,0
82.4,5,40.376,0
6.24,2,3.0576,0
447.84,8,219.4416,0
272.048,7,30.6054,0
1614.582,6,-1237.8462,1
24.32,5,9.12,0
1.584,2,0.4752,0
31.984,1,0.0,0
14.76,5,4.797,0
423.648,2,47.6604,0
76.64,2,26.824,0
4.4639999999999995,1,1.6740000000000002,0
3.96,10,-6.93,0
715.64,2,178.91,1
268.704,3,6.7176,0
21.92,8,5.9184,0
48.72,3,7.308,0
205.666,2,-12.097999999999999,0
30.344,2,-31.8612,0
25.695999999999998,2,1.9272,0
3404.5,5,1668.205,2
101.34,3,8.1072,0
344.37199999999996,4,-93.4724,0
30.384,1,3.798,0
22.848000000000003,2,7.4256,0
38.62,2,10.8136,0
59.98,2,10.7964,0
174.3,3,81.921,0
383.96,5,38.396,0
15.57,3,-11.418,0
22.32,4,10.7136,0
103.6,7,51.8,0
2.97,3,1.3365,0
569.99,1,170.997,1
50.97,3,9.1746,0
298.116,6,-4.2588,0
59.52,3,17.855999999999998,0
230.28,3,23.028000000000002,0
105.52,5,34.294000000000004,0
23.36,2,11.68,0
71.976,3,8.997,0
8.56,2,3.852,0
13.92,3,4.872,0
2518.29,9,654.7554,2
540.57,3,140.5482,0
221.05599999999998,8,77.3696,0
81.42399999999999,2,-9.1602,0
134.8,10,35.048,0
39.582,9,-59.373000000000005,0
44.688,7,5.0274,0
31.744,2,2.3808,0
40.98,5,-65.568,0
3.168,3,-5.0688,0
18.84,5,-3.5325,0
362.25,6,0.0,0
63.552,6,-34.9536,0
129.55200000000002,3,-22.6716,0
5.984,2,2.244,0
861.76,4,249.9104,1
66.96,4,2.6784,0
6.24,2,3.0576,0
435.168,4,-59.8356,0
14.9,5,6.854,0
15.8,4,4.1080000000000005,0
72.9,5,26.973000000000003,0
206.352,3,5.1588,0
7.992000000000001,1,2.6973,0
81.36,5,-19.323,0
20.232,8,-16.1856,0
389.056,4,48.632,0
20.736,4,7.2576,0
41.472,8,14.5152,0
33.36,4,16.68,0
90.882,3,-190.8522,0
15.992,1,-2.9985,0
120.78399999999999,1,13.5882,0
519.7919999999999,4,-112.6216,0
31.176,3,-5.4558,0
10.368,2,3.6288,0
2.7239999999999998,2,-1.9068,0
254.352,3,0.0,0
3.762,3,-2.7588,0
10.272,3,3.21,0
659.97,3,197.99099999999999,1
113.73,3,32.9817,0
5.104,1,1.6588,0
16.448,2,5.5512,0
81.92,4,22.1184,0
254.9,5,76.47,0
15.12,5,4.914,0
7.872000000000001,3,0.8856,0
8.32,5,2.8080000000000003,0
89.95,5,43.176,0
25.2,4,11.592,0
37.59,3,17.6673,0
14.97,1,4.1916,0
1.98,2,0.8909999999999999,0
39.936,4,-26.624000000000002,0
18.464000000000002,2,2.3080000000000003,0
4.896,3,-3.4272,0
145.764,6,-247.7988,0
9.612,6,-7.3692,0
199.75,5,87.89,0
1673.184,12,20.9148,1
12.18,7,3.8976,0
57.68,4,19.0344,0
263.96,4,76.5484,0
299.94,6,128.9742,0
25.76,7,0.5152,0
271.9,2,78.851,0
45.84,3,15.5856,0
9.82,2,3.2406,0
93.36,12,0.9336,0
541.24,4,5.4124,0
106.32,3,49.9704,0
1323.9,5,383.931,1
126.624,6,41.1528,0
125.944,7,15.743,0
663.92,5,207.475,1
120.0,8,13.2,0
3.29,1,1.4805,0
18.84,3,6.0288,0
60.672,6,12.8928,0
30.816,9,2.6964,0
52.792,1,4.6193,0
83.9,10,20.975,0
11.76,2,5.7624,0
4.992,3,-12.9792,0
87.92,5,29.673000000000002,0
657.93,5,-93.99,1
1.044,1,-1.827,0
210.68,2,50.5632,0
78.8,1,1.5759999999999998,0
19.99,1,6.7966,0
772.68,4,108.1752,1
106.08,6,-9.282,0
23.076,3,-10.9611,0
25.92,5,9.072000000000001,0
47.952,3,16.1838,0
0.9840000000000001,2,-1.476,0
75.384,9,-20.7306,0
4.6080000000000005,2,1.6704,0
37.68,6,16.956,0
41.91,3,10.8966,0
435.999,3,5.1294,0
388.704,6,38.8704,0
572.58,6,34.3548,1
33.18,2,11.613,0
63.88,4,24.9132,0
26.72,1,11.7568,0
295.056,9,106.9578,0
393.25,5,129.7725,0
2.214,3,-1.476,0
16.272000000000002,3,5.2884,0
706.86,7,197.9208,1
5.97,5,-4.577,0
21.184,1,4.7664,0
41.376000000000005,6,3.1032,0
17.94,3,4.485,0
2.655,1,-1.8585,0
892.35,5,267.705,1
307.666,2,28.9568,0
728.82,9,29.1528,1
41.36,5,13.959000000000001,0
43.176,3,15.1116,0
4.16,2,1.7472,0
61.4,5,28.858,0
24.448,2,8.8624,0
263.96,4,71.2692,0
359.97,3,100.7916,0
12.96,2,6.2208,0
116.82,3,5.841,0
276.784,2,89.9548,0
239.97,3,86.3892,0
16.02,6,6.0876,0
454.56,5,-107.958,0
141.42,5,-187.3815,0
310.744,4,-26.6352,0
12.735999999999999,4,2.2288,0
6.47,5,-9.705,0
13.748,14,-22.6842,0
15.224,2,-38.8212,0
27.42,3,9.3228,0
165.98,1,74.691,0
75.0,3,18.0,0
134.27200000000002,8,46.9952,0
146.54399999999998,6,47.6268,0
131.904,3,47.8152,0
203.88,5,20.387999999999998,0
14.300999999999998,7,-10.4874,0
718.64,10,-161.694,1
61.1,5,18.33,0
28.08,3,5.265,0
10.495999999999999,4,1.1808,0
39.92,2,12.974,0
77.58,9,20.1708,0
269.36,7,70.0336,0
5.76,2,2.8224,0
109.9,5,32.97,0
23.88,3,10.5072,0
26.2,4,12.052,0
12.96,2,6.2208,0
234.95,5,32.893,0
118.25,5,34.2925,0
4.28,1,1.926,0
26.85,3,5.1015,0
3357.6,3,377.73,2
8.26,2,3.7996,0
2973.32,7,334.4985,2
104.79,7,29.3412,0
775.7280000000001,6,58.1796,1
89.0664,1,-17.0274,0
175.44,6,52.632,0
438.336,4,-87.6672,0
215.544,4,-58.5048,0
55.583999999999996,6,20.844,0
127.38600000000001,2,-25.4772,0
248.43,5,-17.745,0
11.648,4,-30.8672,0
85.24600000000001,2,-1.2178,0
20.64,5,2.322,0
148.02,3,41.4456,0
33.29,1,7.9896,0
204.95,5,100.4255,0
526.344,4,-75.192,0
41.96,2,10.9096,0
451.152,3,0.0,0
31.504,11,11.0264,0
30.671999999999997,3,9.585,0
1079.976,4,125.9972,1
161.56799999999998,2,-28.2744,0
2.9339999999999997,3,-4.9878,0
18.528,2,4.4004,0
670.752,3,-125.766,1
64.96,5,-43.848,0
41.94,2,15.0984,0
11.96,2,5.8604,0
13.12,4,3.8048,0
535.41,3,160.623,0
72.78,3,-70.9605,0
36.84,3,17.3148,0
87.71,7,41.2237,0
562.2925,7,-255.5875,0
56.52,9,21.4776,0
11.264000000000001,8,1.2672,0
284.08,10,24.857,0
18.496,4,6.7048,0
14.73,3,7.2177,0
186.54,3,50.3658,0
557.7280000000001,4,6.9716,0
159.968,4,-31.9936,0
471.9,6,155.727,0
3.52,2,1.6896,0
49.12,4,23.0864,0
20.16,7,9.8784,0
10.68,2,5.0196,0
141.96,2,39.7488,0
32.48,2,4.872,0
20.04,3,9.6192,0
238.0,2,38.08,0
61.96,2,27.881999999999998,0
239.372,2,-23.9372,0
595.0,5,95.2,1
16.032,3,5.6112,0
199.75,5,87.89,0
227.96,2,36.4736,0
293.52,6,76.3152,0
307.98,2,89.3142,0
96.96,6,33.936,0
117.488,7,41.1208,0
11.952,3,4.1832,0
512.499,3,-30.147,0
863.128,7,-32.3673,1
2036.86,7,366.6348,1
449.56800000000004,2,-73.0548,0
108.96,3,32.688,0
264.18,7,68.6868,0
2.88,1,1.4112,0
41.903999999999996,6,14.1426,0
23.92,4,4.0664,0
156.512,4,52.8228,0
128.34,6,37.2186,0
474.95,5,142.485,0
999.98,2,449.991,1
277.5,4,-188.7,0
1252.704,8,-480.2032,1
110.97,5,-24.0435,0
22.608,3,-10.1736,0
1.892,1,-0.9933,0
63.312,3,20.5764,0
7.824,1,2.9339999999999997,0
170.072,4,-12.148,0
62.82,9,29.5254,0
19.44,3,9.3312,0
7.38,1,3.6162,0
38.88,6,18.6624,0
187.76,4,76.9816,0
6.047999999999999,7,-4.2336,0
98.352,3,9.8352,0
335.744,2,25.1808,0
8.96,2,4.3904,0
89.568,4,-1.1196,0
71.96,5,7.196000000000001,0
15.552,3,5.4432,0
10.43,5,-18.2525,0
72.78399999999999,1,-18.195999999999998,0
67.15,5,16.7875,0
549.98,2,142.9948,0
11.82,3,4.728,0
4643.8,4,2229.024,2
577.764,2,115.5528,1
191.5155,1,-76.6062,0
2.6239999999999997,1,0.4264,0
1369.764,6,-913.176,1
294.368,4,-58.8736,0
81.568,2,7.1372,0
44.46,5,-17.784000000000002,0
314.08799999999997,3,19.6305,0
6.336,4,-4.6464,0
10.48,1,3.799,0
2.469,1,-1.8106,0
3.264,2,-2.2848,0
4.343999999999999,3,0.8688,0
31.776,3,-19.0656,0
4.928,2,1.7248,0
1.788,3,-3.0396,0
15.072000000000001,4,-3.7680000000000002,0
12.624,2,-2.5248,0
185.88,6,83.646,0
12.96,2,6.2208,0
189.7,10,91.056,0
40.99,1,20.0851,0
82.64,2,7.4376,0
31.02,2,8.0652,0
89.97,3,37.7874,0
35.97,3,9.7119,0
1266.86,7,291.3778,1
169.45,5,42.3625,0
40.68,2,0.4068,0
3.3280000000000003,2,0.41600000000000004,0
933.262,4,-458.1468,1
2803.92,5,0.0,2
4.768,2,-0.7748,0
6.672000000000001,1,2.502,0
4.448,2,1.112,0
43.93600000000001,4,6.0412,0
23.744,2,8.3104,0
357.0,3,57.12,0
806.336,8,50.396,1
85.44,3,31.6128,0
344.91,3,10.3473,0
70.97,5,-191.61900000000003,0
36.784,2,3.6784,0
743.988,2,-123.99799999999999,1
11.212,2,-16.817999999999998,0
4.712,2,-1.8848,0
180.98,5,-470.548,0
60.416000000000004,2,6.0416,0
299.99,1,89.99700000000001,0
192.16,4,92.2368,0
242.62400000000002,8,27.2952,0
46.74,3,11.685,0
174.95,5,12.2465,0
100.704,6,37.764,0
368.91,9,180.7659,0
8.02,1,3.7694,0
171.04,4,44.4704,0
19.44,3,9.3312,0
13.092,4,-10.0372,0
122.94,3,30.735,0
35.448,7,12.8499,0
19.98,2,5.1948,0
69.375,1,-47.175,0
31.68,4,2.772,0
2003.168,4,250.396,1
9.344,2,3.1536,0
2563.056,8,313.2624,2
387.13599999999997,4,4.8392,0
3.424,1,0.2996,0
1085.42,7,282.2092,1
43.056000000000004,9,15.6078,0
3.762,3,-2.7588,0
34.86,2,-26.726,0
432.45599999999996,3,32.4342,0
675.06,3,87.7578,1
65.232,3,22.0158,0
207.0,3,25.875,0
600.53,2,137.264,1
59.903999999999996,2,14.2272,0
637.44,8,135.45600000000002,1
51.756,3,-33.6414,0
31.104,6,10.8864,0
47.96,5,4.1965,0
158.928,7,41.7186,0
211.248,6,15.8436,0
5.5520000000000005,2,-1.041,0
2.952,1,0.9963,0
10.332,3,-7.5768,0
18.368,4,5.9696,0
299.9,2,74.975,0
26.55,9,12.744000000000002,0
111.98,2,26.8752,0
4.928,2,0.7392,0
11.784,3,4.2717,0
7.98,3,2.0748,0
180.96,2,81.432,0
1649.95,5,659.98,1
362.352,3,45.294,0
73.584,2,8.2782,0
486.36800000000005,4,36.4776,0
32.4,5,15.552,0
41.86,7,19.2556,0
77.56,2,35.6776,0
37.17,9,11.151,0
137.352,3,8.5845,0
376.509,3,-43.0296,0
62.72,4,24.4608,0
2939.93,7,764.3818,2
512.3580000000001,3,-14.6388,0
3.488,2,0.5668,0
22.288,7,3.9004,0
16.032,3,5.6112,0
1.7519999999999998,1,0.1533,0
20.991999999999997,8,2.3616,0
11.21,1,3.363,0
45.04,2,4.504,0
15.624,2,-24.9984,0
8.74,2,2.2724,0
44.75,5,20.585,0
61.68,5,5.397,0
158.376,3,13.8579,0
2.864,4,-4.5824,0
94.19200000000001,7,-164.83599999999998,0
143.7,3,68.976,0
6.48,1,3.1104,0
7.88,4,2.5216,0
11.21,1,3.363,0
354.9,5,88.725,0
17.94,3,8.7906,0
51.8,4,23.31,0
299.52,9,149.76,0
7.7,2,3.157,0
23.92,4,11.7208,0
498.0,5,184.26,0
436.704,6,-38.2116,0
32.4,5,15.552,0
61.44,3,16.5888,0
73.36,7,19.8072,0
59.2,5,22.2,0
32.952,3,6.5904,0
218.37599999999998,3,-10.9188,0
31.4,5,13.187999999999999,0
9.48,1,3.792,0
209.5,10,58.66,0
24.3,5,10.449000000000002,0
6.48,1,3.1104,0
32.448,2,7.3008,0
26.388,4,-17.592,0
373.47,5,-112.041,0
64.2,5,-44.94,0
8.0,2,2.8,0
186.54,3,41.0388,0
87.08,7,24.3824,0
105.584,2,9.2386,0
217.44,6,91.3248,0
31.744,2,3.968,0
5.432,2,-13.58,0
913.43,5,-169.637,1
372.144,3,27.9108,0
751.9839999999999,2,84.5982,1
604.768,4,60.4768,1
27.36,4,7.3872,0
20.56,2,9.6632,0
83.92,5,31.47,0
902.712,3,33.8517,1
120.666,2,21.294,0
4.984,1,-8.4728,0
82.26,3,33.7266,0
29.74,1,4.461,0
87.36,6,23.5872,0
56.16,6,17.55,0
64.384,1,8.048,0
64.78399999999999,1,-14.5764,0
15.552,3,5.6376,0
223.888,7,69.965,0
10.895999999999999,3,3.405,0
84.78399999999999,2,-20.1362,0
241.5,4,0.0,0
59.97,3,14.9925,0
13.36,2,6.4128,0
11.808,3,4.1328,0
16.24,1,2.436,0
77.55,5,21.714000000000002,0
76.12,2,22.0748,0
17.184,6,6.2292,0
11.76,2,5.7624,0
27.46,2,9.8856,0
137.94,3,35.8644,0
111.15,5,48.906000000000006,0
901.95,3,297.6435,1
366.009,3,-47.0583,0
310.688,7,108.7408,0
7.68,5,-11.52,0
155.372,2,-35.5136,0
10.744000000000002,1,0.8058,0
232.4,5,78.435,0
164.646,3,12.8058,0
22.68,2,11.1132,0
105.52,4,48.5392,0
83.92,4,5.8744,0
141.9,5,58.178999999999995,0
39.98,2,9.1954,0
28.91,7,8.673,0
174.95,5,45.486999999999995,0
110.52799999999999,4,38.6848,0
630.024,4,-199.5076,1
27.86,7,9.1938,0
933.408,4,-173.3472,1
51.84,10,18.144000000000002,0
165.6,3,-6.21,0
106.32,3,49.9704,0
147.92,5,46.225,0
104.28,3,26.07,0
286.85,1,63.107,0
66.96,4,2.6784,0
199.98,2,87.9912,0
45.0,3,4.95,0
17.9,5,8.771,0
40.48,2,17.4064,0
2154.9,5,129.29399999999998,1
18.432000000000002,8,-12.288,0
10.944,2,0.9576,0
4.36,2,0.1744,0
62.352,6,-10.9116,0
303.92,5,-30.392,0
129.3,2,6.465,0
274.2,10,112.42200000000001,0
6.047999999999999,4,-1.3608,0
6.848,2,2.14,0
9.96,5,-6.723,0
8.552,2,-13.6832,0
45.583999999999996,11,16.5242,0
25.488000000000003,2,4.4604,0
136.96,4,51.36,0
49.61600000000001,2,4.9616,0
10.584000000000001,3,3.4398,0
84.416,4,27.4352,0
431.94,2,-71.99,0
2.043,1,-1.4982,0
68.238,3,-12.5103,0
240.74400000000003,4,-13.7568,0
35.0,4,14.7,0
210.68,2,50.5632,0
637.896,3,-127.5792,1
43.44,8,21.2856,0
2.22,1,0.6659999999999999,0
1679.96,5,125.99700000000001,1
344.37199999999996,4,-93.4724,0
1554.9360000000001,3,77.7468,1
127.88,5,-67.137,0
222.38400000000001,2,22.2384,0
106.869,3,-29.0073,0
3.5639999999999996,3,-6.237,0
25.68,3,-39.804,0
12.384,3,-19.8144,0
25.3,5,11.890999999999998,0
95.94,3,9.594,0
7.5,2,3.6,0
302.376,3,22.6782,0
46.688,4,-2.918,0
17.94,3,3.0498,0
370.14,3,144.3546,0
8.927999999999999,2,3.1248,0
2678.94,6,241.1046,2
387.13599999999997,4,-14.5176,0
45.408,2,11.9196,0
77.952,3,-11.6928,0
3.0,1,1.05,0
9.952,1,0.9952,0
37.896,4,-29.0536,0
65.584,2,23.7742,0
44.784,1,16.2342,0
1035.8,4,269.308,1
5.76,2,1.6704,0
19.98,2,8.991,0
35.98,2,10.0744,0
16.656,3,3.3312,0
20.7,2,9.936,0
83.7,5,41.013000000000005,0
199.8,10,71.928,0
45.68,2,21.0128,0
110.96,2,53.2608,0
11.94,3,5.97,0
8749.95,5,2799.9840000000004,2
36.4,8,18.2,0
18.69,7,7.1022,0
5.94,3,0.1188,0
60.736000000000004,8,20.4984,0
479.976,3,161.9919,0
6.08,1,-10.335999999999999,0
165.6,3,-6.21,0
59.52,3,15.4752,0
479.97,3,177.5889,0
18.62,2,5.3998,0
49.632,6,16.7508,0
97.82,2,45.9754,0
15.984000000000002,2,1.1988,0
184.752,3,-20.7846,0
12.96,2,6.2208,0
366.744,4,-110.0232,0
8.856,9,-14.1696,0
27.96,5,8.388,0
146.352,3,49.3938,0
175.23,11,61.3305,0
125.99,1,31.4975,0
23.0,2,10.35,0
25.584,2,8.9544,0
73.78399999999999,2,-77.4732,0
20.736,4,7.2576,0
17.52,3,8.2344,0
35.76,12,10.0128,0
3.64,2,0.9828,0
30.336,6,-17.4432,0
12.99,1,1.5588,0
182.22,3,45.555,0
302.94,3,18.1764,0
54.992,14,8.9362,0
12.99,1,0.2598,0
55.86,7,27.93,0
44.376000000000005,2,-7.396,0
51.263999999999996,6,7.6896,0
5.193,3,-3.4619999999999997,0
159.984,2,43.9956,0
54.224,2,3.389,0
241.424,2,-36.2136,0
33.36,4,16.68,0
13.76,2,6.3296,0
496.86,7,24.843000000000004,0
389.97,3,35.0973,0
9.82,2,4.8118,0
56.4,3,3.384,0
18.312,4,-12.208,0
25.92,5,9.072000000000001,0
8.016,3,1.002,0
479.98400000000004,2,59.998000000000005,0
30.84,5,9.6375,0
33.568000000000005,2,1.6784,0
422.625,7,0.0,0
199.98,2,83.9916,0
20.24,1,8.7032,0
39.92,4,11.1776,0
32.54,2,15.9446,0
