order_id,order_date,customer_id,segment,category,sub_category,sales,quantity,profit
CA-2015-162544,12/16/2015,SG-20080,Consumer,Office Supplies,Paper,4.98,1,"550.088,00"
CA-2014-124394,10/17/2014,TB-21520,Consumer,Office Supplies,Binders,10.78,5,"-17.248,00"
CA-2014-124394,10/17/2014,TB-21520,Consumer,Technology,Accessories,"119.976,00",3,"-179.964,00"
US-2016-121013,9/5/2016,MM-17920,Consumer,Office Supplies,Labels,"44.372,00",2,"2.148.663,00"
US-2016-121013,9/5/2016,MM-17920,Consumer,Furniture,Tables,1652.94,3,"3.140.586,00"
US-2015-123918,10/15/2015,CG-12520,Consumer,Furniture,Furnishings,"131.376,00",6,"-952.476,00"
US-2015-123918,10/15/2015,CG-12520,Consumer,Office Supplies,Paper,"5.344,00",1,"2.485.111,00"
CA-2015-137113,12/1/2015,TW-21025,Home Office,Furniture,Chairs,2003.92,5,"125.245,00"
CA-2015-137113,12/1/2015,TW-21025,Home Office,Office Supplies,Paper,32.4,5,"15.552,00"
CA-2015-137113,12/1/2015,TW-21025,Home Office,Furniture,Tables,"4.840,00",9,"401.814,00"
CA-2015-137113,12/1/2015,TW-21025,Home Office,Office Supplies,Storage,146.73,3,"2.719.629,00"
CA-2015-137113,12/1/2015,TW-21025,Home Office,Office Supplies,Paper,114.2,5,"52.532,00"
CA-2015-120677,5/31/2015,BD-11320,Consumer,Furniture,Chairs,2567.84,8,"770.352,00"
CA-2017-123036,9/10/2017,HA-14905,Consumer,Technology,Accessories,"37.056,00",4,"2.231.116,00"
CA-2017-123036,9/10/2017,HA-14905,Consumer,Technology,Phones,"259.896,00",2,"-563.108,00"
CA-2017-120222,4/25/2017,LL-16840,Consumer,Office Supplies,Paper,"44.335,00",3,"8.763,00"
CA-2017-120222,4/25/2017,LL-16840,Consumer,Office Supplies,Binders,"73.344,00",3,"27.504,00"
CA-2017-164756,9/18/2017,SS-20140,Corporate,Technology,Phones,95.68,8,"267.904,00"
CA-2017-164756,9/18/2017,SS-20140,Corporate,Office Supplies,Paper,50.96,7,"244.608,00"
CA-2017-164756,9/18/2017,SS-20140,Corporate,Office Supplies,Art,113.94,3,"34.182,00"
CA-2017-164756,9/18/2017,SS-20140,Corporate,Office Supplies,Paper,25.92,4,"919.287,00"
CA-2017-164756,9/18/2017,SS-20140,Corporate,Furniture,Furnishings,20.32,4,"2.625.517,00"
CA-2017-164756,9/18/2017,SS-20140,Corporate,Technology,Phones,411.98,2,"1.194.742,00"
CA-2017-164756,9/18/2017,SS-20140,Corporate,Office Supplies,Supplies,34.48,2,"2.955.788,00"
CA-2017-164756,9/18/2017,SS-20140,Corporate,Office Supplies,Paper,244.55,5,"1.149.385,00"
CA-2017-122028,8/18/2017,CK-12205,Consumer,Office Supplies,Binders,"10.782,00",3,"-79.068,00"
US-2015-165512,5/24/2015,VS-21820,Consumer,Furniture,Chairs,"602.651,00",7,"-1.635.767,00"
US-2015-165512,5/24/2015,VS-21820,Consumer,Office Supplies,Binders,"7.656,00",6,"-130.152,00"
CA-2015-140557,9/7/2015,TN-21040,Home Office,Technology,Accessories,559.93,7,"167.979,00"
US-2017-135013,7/24/2017,HR-14830,Corporate,Technology,Copiers,2399.96,5,"839.986,00"
CA-2017-111220,9/2/2017,JS-15595,Corporate,Office Supplies,Fasteners,"16,00",4,"44.352,00"
CA-2017-111220,9/2/2017,JS-15595,Corporate,Office Supplies,Appliances,"5.588,00",2,"-150.876,00"
CA-2017-111220,9/2/2017,JS-15595,Corporate,Office Supplies,Storage,235.92,5,"-44.235,00"
US-2017-149006,12/6/2017,BN-11470,Corporate,Office Supplies,Storage,10.68,1,"2.533.355,00"
CA-2017-149468,5/20/2017,AR-10405,Corporate,Office Supplies,Binders,41.28,2,"198.144,00"
CA-2016-140249,9/27/2016,SW-20455,Consumer,Technology,Phones,"1.001.584,00",2,"125.198,00"
US-2017-135503,12/10/2017,JE-16165,Corporate,Furniture,Furnishings,14.76,2,"330.272,00"
CA-2014-126277,9/13/2014,LH-16900,Consumer,Office Supplies,Binders,"2.502,00",3,"-20.016,00"
US-2017-115301,7/29/2017,VG-21790,Consumer,Furniture,Bookcases,115.96,2,"255.112,00"
CA-2017-168942,8/1/2017,EM-13960,Consumer,Office Supplies,Storage,186.54,3,"503.658,00"
US-2017-128398,5/2/2017,EM-13825,Corporate,Technology,Accessories,159.56,4,"590.372,00"
CA-2015-104115,6/12/2015,JH-15910,Consumer,Technology,Phones,"55.984,00",2,"32.234,00"
CA-2014-142510,12/22/2014,NP-18700,Consumer,Office Supplies,Storage,132.16,1,"9.912,00"
CA-2014-142510,12/22/2014,NP-18700,Consumer,Office Supplies,Binders,"17.904,00",6,"-31.332,00"
CA-2014-142510,12/22/2014,NP-18700,Consumer,Office Supplies,Paper,"124.032,00",4,"449.616,00"
CA-2014-124247,12/16/2014,SH-20635,Corporate,Furniture,Chairs,1403.92,5,"70.196,00"
CA-2016-105473,4/16/2016,BM-11785,Consumer,Office Supplies,Supplies,"44.436,00",3,"864,00"
CA-2015-102806,5/21/2015,HG-14965,Corporate,Office Supplies,Binders,"24.588,00",2,"-180.312,00"
CA-2017-121706,2/26/2017,BM-11140,Consumer,Office Supplies,Appliances,356.79,7,"999.012,00"
CA-2017-109211,4/4/2017,PS-19045,Home Office,Office Supplies,Envelopes,16.98,1,8.49
CA-2015-134257,3/16/2015,MS-17710,Consumer,Office Supplies,Labels,491.55,5,"2.408.595,00"
CA-2015-134257,3/16/2015,MS-17710,Consumer,Office Supplies,Envelopes,7.38,2,"748.078,00"
CA-2015-137925,11/30/2015,JL-15235,Consumer,Office Supplies,Paper,23.66,7,"2.533.598,00"
CA-2015-137925,11/30/2015,JL-15235,Consumer,Furniture,Bookcases,"681.408,00",12,"42.588,00"
CA-2016-140046,7/28/2016,KM-16660,Consumer,Office Supplies,Labels,"44.457,00",3,"8.694,00"
CA-2016-140382,6/23/2016,RD-19900,Consumer,Office Supplies,Storage,93.68,4,"252.936,00"
CA-2016-140382,6/23/2016,RD-19900,Consumer,Office Supplies,Labels,21.93,3,"427.974,00"
CA-2016-140382,6/23/2016,RD-19900,Consumer,Technology,Phones,"862.344,00",7,"970.137,00"
CA-2016-140382,6/23/2016,RD-19900,Consumer,Office Supplies,Paper,19.98,1,"732.921,00"
CA-2014-164182,7/14/2014,ST-20530,Consumer,Technology,Phones,"13.494,00",1,"-2.249,00"
CA-2014-164182,7/14/2014,ST-20530,Consumer,Technology,Phones,"23.988,00",2,"-13.993,00"
CA-2014-164182,7/14/2014,ST-20530,Consumer,Furniture,Furnishings,"31.984,00",2,"34.335,00"
CA-2014-164182,7/14/2014,ST-20530,Consumer,Office Supplies,Art,"41.584,00",2,"1.783.206,00"
CA-2017-137365,11/30/2017,BP-11095,Corporate,Technology,Accessories,"95.976,00",3,"-107.973,00"
CA-2016-129847,9/2/2016,TA-21385,Home Office,Furniture,Furnishings,"84.272,00",2,"-758.448,00"
CA-2014-126963,6/15/2014,PS-18760,Consumer,Office Supplies,Paper,"36.544,00",2,"2.508.792,00"
CA-2016-125094,11/5/2016,NP-18700,Consumer,Technology,Accessories,479.72,4,"527.692,00"
CA-2017-107132,6/26/2017,SC-20260,Corporate,Office Supplies,Binders,"102.368,00",2,"371.084,00"
CA-2017-107132,6/26/2017,SC-20260,Corporate,Office Supplies,Supplies,"44.314,00",5,"8.236,00"
CA-2017-107132,6/26/2017,SC-20260,Corporate,Office Supplies,Storage,713.88,4,"214.164,00"
CA-2017-107132,6/26/2017,SC-20260,Corporate,Office Supplies,Paper,68.52,3,"315.192,00"
CA-2015-139248,7/25/2015,RD-19930,Consumer,Technology,Phones,623.96,5,"389.975,00"
CA-2014-148369,9/23/2014,TH-21115,Corporate,Office Supplies,Binders,"44.541,00",4,"945.371,00"
CA-2016-106243,9/30/2016,GM-14680,Consumer,Furniture,Bookcases,523.92,5,"-26.196,00"
CA-2015-126466,11/9/2015,JO-15550,Home Office,Office Supplies,Fasteners,2.48,2,"-89.117,00"
CA-2015-130365,4/25/2015,ZC-21910,Consumer,Office Supplies,Storage,"221.024,00",2,"-55.256,00"
CA-2015-130365,4/25/2015,ZC-21910,Consumer,Furniture,Chairs,"128.058,00",3,"-237.822,00"
CA-2017-143021,11/19/2017,AP-10720,Home Office,Office Supplies,Binders,"58.408,00",7,"182.525,00"
CA-2017-143021,11/19/2017,AP-10720,Home Office,Furniture,Tables,"79.974,00",3,"-293.238,00"
CA-2015-161767,11/20/2015,GK-14620,Corporate,Technology,Machines,"479.988,00",2,"559.986,00"
CA-2015-129917,10/2/2015,HM-14980,Consumer,Office Supplies,Binders,"11.808,00",3,"-208.826,00"
CA-2015-129917,10/2/2015,HM-14980,Consumer,Office Supplies,Binders,"53.568,00",4,"194.184,00"
CA-2015-129917,10/2/2015,HM-14980,Consumer,Technology,Phones,503.96,5,"50.396,00"
CA-2015-115420,4/25/2015,LS-16945,Corporate,Office Supplies,Envelopes,21.34,2,"2.288.125,00"
CA-2016-157588,7/14/2016,AR-10570,Consumer,Office Supplies,Binders,36.4,5,"17.108,00"
CA-2016-157588,7/14/2016,AR-10570,Consumer,Furniture,Furnishings,51.75,1,"15.525,00"
CA-2015-167255,9/27/2015,RH-19510,Home Office,Office Supplies,Storage,15.51,1,"558.183,00"
CA-2015-167255,9/27/2015,RH-19510,Home Office,Office Supplies,Paper,146.82,3,73.41
CA-2015-167255,9/27/2015,RH-19510,Home Office,Office Supplies,Paper,12.96,2,"112.648,00"
CA-2017-162096,11/10/2017,TB-21190,Home Office,Office Supplies,Art,"44.415,00",3,"2.106,00"
CA-2016-157161,7/16/2016,JD-15895,Corporate,Office Supplies,Envelopes,"44.237,00",5,"4.794,00"
CA-2016-157161,7/16/2016,JD-15895,Corporate,Office Supplies,Art,22.32,3,5.58
CA-2016-157161,7/16/2016,JD-15895,Corporate,Office Supplies,Binders,"44.220,00",5,"11.086,00"
CA-2016-157161,7/16/2016,JD-15895,Corporate,Technology,Accessories,75.98,2,"182.352,00"
CA-2016-157161,7/16/2016,JD-15895,Corporate,Office Supplies,Binders,6.46,2,"-89.788,00"
CA-2016-157161,7/16/2016,JD-15895,Corporate,Office Supplies,Paper,60.12,9,"288.576,00"
CA-2015-110765,10/16/2015,MP-17965,Corporate,Technology,Phones,824.97,3,"2.144.922,00"
CA-2016-163937,1/10/2016,JB-16000,Consumer,Furniture,Furnishings,24.85,5,"1.875.703,00"
CA-2017-153822,9/19/2017,AB-10105,Consumer,Office Supplies,Storage,"12.624,00",2,"-25.248,00"
CA-2017-153822,9/19/2017,AB-10105,Consumer,Technology,Accessories,"89.584,00",2,"1.056.374,00"
CA-2017-153822,9/19/2017,AB-10105,Consumer,Technology,Phones,471.92,2,"29.495,00"
CA-2017-153822,9/19/2017,AB-10105,Consumer,Office Supplies,Binders,18.18,4,"-13.938,00"
CA-2017-146185,9/15/2017,CC-12145,Consumer,Office Supplies,Art,"31.744,00",2,"521.781,00"
CA-2015-112144,6/28/2015,CY-12745,Corporate,Office Supplies,Labels,"5.904,00",2,"2.931.438,00"
CA-2015-112144,6/28/2015,CY-12745,Corporate,Furniture,Furnishings,621.76,4,"46.632,00"
US-2016-119298,11/25/2016,EP-13915,Consumer,Technology,Phones,59.98,2,"17.994,00"
CA-2017-155159,11/25/2017,DL-13315,Consumer,Office Supplies,Paper,48.87,9,"239.463,00"
CA-2017-149076,1/14/2017,SO-20335,Consumer,Office Supplies,Paper,154.9,5,"69.705,00"
CA-2014-146990,11/7/2014,BP-11095,Corporate,Office Supplies,Fasteners,5.92,4,"2.379.953,00"
CA-2014-146990,11/7/2014,BP-11095,Corporate,Office Supplies,Paper,30.18,3,"138.828,00"
CA-2016-116526,9/1/2016,JA-15970,Consumer,Office Supplies,Binders,"44.220,00",5,"11.086,00"
CA-2016-116526,9/1/2016,JA-15970,Consumer,Technology,Phones,8.78,1,"338.978,00"
CA-2016-116526,9/1/2016,JA-15970,Consumer,Office Supplies,Appliances,376.74,4,"71.162,00"
CA-2016-116526,9/1/2016,JA-15970,Consumer,Office Supplies,Binders,29.52,4,"144.648,00"
CA-2016-116526,9/1/2016,JA-15970,Consumer,Office Supplies,Art,11.96,2,2.99
CA-2016-116526,9/1/2016,JA-15970,Consumer,Office Supplies,Binders,"44.312,00",5,"12.672,00"
CA-2017-158561,11/11/2017,BB-11545,Corporate,Office Supplies,Appliances,"-270.674,00",5,"1.302.885,00"
CA-2017-165099,12/11/2017,DK-13375,Consumer,Office Supplies,Appliances,"1.392,00",2,"-37.584,00"
CA-2015-109386,11/8/2015,RH-19600,Consumer,Office Supplies,Appliances,44.43,3,"186.606,00"
CA-2015-109386,11/8/2015,RH-19600,Consumer,Technology,Phones,226.2,5,"58.812,00"
CA-2015-109386,11/8/2015,RH-19600,Consumer,Furniture,Furnishings,186.54,3,"410.388,00"
CA-2015-109386,11/8/2015,RH-19600,Consumer,Office Supplies,Art,265.86,7,"79.758,00"
CA-2015-109386,11/8/2015,RH-19600,Consumer,Office Supplies,Art,"44.466,00",5,"6.975,00"
CA-2015-166800,11/19/2015,AG-10300,Corporate,Office Supplies,Appliances,"44.439,00",4,"736.543,00"
CA-2017-117443,12/23/2017,JB-15400,Corporate,Office Supplies,Binders,13.84,4,"-22.144,00"
CA-2017-117443,12/23/2017,JB-15400,Corporate,Office Supplies,Paper,"175.872,00",4,"637.536,00"
US-2016-134369,9/16/2016,BC-11125,Home Office,Office Supplies,Paper,12.96,2,"586.002,00"
CA-2017-123687,5/26/2017,KC-16675,Corporate,Office Supplies,Appliances,208.44,3,"62.532,00"
CA-2017-123687,5/26/2017,KC-16675,Corporate,Office Supplies,Supplies,25.76,2,"7.728,00"
CA-2015-104871,3/30/2015,DR-12940,Home Office,Furniture,Chairs,"366.744,00",4,"-1.100.232,00"
CA-2014-133158,8/19/2014,DW-13195,Corporate,Furniture,Furnishings,289.24,7,"260.316,00"
CA-2014-133158,8/19/2014,DW-13195,Corporate,Office Supplies,Binders,"69.456,00",2,"225.732,00"
CA-2014-126333,12/23/2014,ME-18010,Corporate,Office Supplies,Paper,"5.184,00",1,"2.280.576,00"
CA-2015-141740,11/1/2015,JF-15490,Consumer,Furniture,Chairs,"205.164,00",2,"136.776,00"
CA-2014-119466,12/15/2014,SP-20860,Corporate,Furniture,Furnishings,"8.544,00",2,"-7.476,00"
CA-2015-154823,8/21/2015,KN-16390,Corporate,Office Supplies,Binders,"12.828,00",2,"-89.796,00"
CA-2015-154823,8/21/2015,KN-16390,Corporate,Furniture,Chairs,"598.458,00",3,"-42.747,00"
CA-2015-154823,8/21/2015,KN-16390,Corporate,Furniture,Furnishings,"25.984,00",1,"-38.976,00"
US-2014-135881,5/23/2014,GT-14710,Consumer,Office Supplies,Binders,17.96,5,"5.837,00"
US-2014-135881,5/23/2014,GT-14710,Consumer,Office Supplies,Supplies,"44.291,00",2,"1.512,00"
US-2014-135881,5/23/2014,GT-14710,Consumer,Office Supplies,Appliances,208.16,1,"562.032,00"
CA-2017-141201,12/9/2017,DB-12910,Home Office,Furniture,Bookcases,"148.257,00",3,"156.978,00"
CA-2014-114790,3/11/2014,FM-14215,Corporate,Office Supplies,Appliances,146.76,3,"381.576,00"
CA-2014-114790,3/11/2014,FM-14215,Corporate,Technology,Accessories,32.96,2,"141.728,00"
CA-2014-114790,3/11/2014,FM-14215,Corporate,Technology,Phones,587.97,3,"1.646.316,00"
CA-2014-114790,3/11/2014,FM-14215,Corporate,Office Supplies,Paper,14.94,3,"-614.155,00"
US-2016-154256,6/23/2016,SM-20005,Consumer,Office Supplies,Labels,25.83,7,"-181.920,00"
CA-2014-124737,8/23/2014,AP-10915,Consumer,Office Supplies,Paper,"15.552,00",3,"924.917,00"
CA-2014-124737,8/23/2014,AP-10915,Consumer,Office Supplies,Supplies,"44.414,00",1,0.51
CA-2014-124737,8/23/2014,AP-10915,Consumer,Furniture,Furnishings,"4.224,00",3,"281.969,00"
CA-2014-124737,8/23/2014,AP-10915,Consumer,Technology,Phones,143.64,9,"10.773,00"
CA-2014-124737,8/23/2014,AP-10915,Consumer,Office Supplies,Paper,"31.104,00",6,"2.543.825,00"
CA-2014-124737,8/23/2014,AP-10915,Consumer,Office Supplies,Paper,"223.056,00",9,"69.705,00"
US-2017-101840,2/6/2017,SP-20545,Corporate,Technology,Phones,227.46,6,"659.634,00"
US-2017-101840,2/6/2017,SP-20545,Corporate,Office Supplies,Binders,46.24,4,"15.606,00"
CA-2017-131653,1/29/2017,RD-19585,Consumer,Office Supplies,Labels,5.22,2,"771.425,00"
US-2016-157840,12/20/2016,MC-17575,Consumer,Office Supplies,Paper,33.9,5,"15.594,00"
CA-2016-145548,11/11/2016,EB-13750,Corporate,Office Supplies,Storage,28.14,3,"2.517.435,00"
CA-2016-145548,11/11/2016,EB-13750,Corporate,Technology,Accessories,"36,00",2,6.48
CA-2016-145548,11/11/2016,EB-13750,Corporate,Office Supplies,Art,92.94,3,"250.938,00"
CA-2016-145548,11/11/2016,EB-13750,Corporate,Furniture,Chairs,"245.646,00",3,"-6.360,00"
CA-2016-145548,11/11/2016,EB-13750,Corporate,Office Supplies,Binders,"55.008,00",3,17.19
CA-2016-145548,11/11/2016,EB-13750,Corporate,Office Supplies,Binders,"35.232,00",3,"951.398,00"
CA-2017-119494,11/9/2017,JE-15610,Corporate,Furniture,Chairs,"523.392,00",3,"523.392,00"
CA-2014-124618,5/2/2014,CS-11860,Consumer,Technology,Copiers,"479.984,00",2,"89.997,00"
CA-2017-161970,9/22/2017,PB-19105,Consumer,Office Supplies,Paper,12.96,2,"112.648,00"
CA-2017-161970,9/22/2017,PB-19105,Consumer,Office Supplies,Art,17.94,3,"980.465,00"
CA-2017-103443,12/17/2017,AT-10735,Consumer,Office Supplies,Storage,166.72,2,41.68
CA-2017-103443,12/17/2017,AT-10735,Consumer,Office Supplies,Binders,"24.816,00",3,"677.374,00"
CA-2017-103443,12/17/2017,AT-10735,Consumer,Furniture,Furnishings,124.36,2,"273.592,00"
US-2017-165358,7/18/2017,SV-20365,Consumer,Technology,Copiers,599.97,5,"699.965,00"
US-2017-165358,7/18/2017,SV-20365,Consumer,Furniture,Chairs,"198.744,00",4,"-14.196,00"
US-2017-165358,7/18/2017,SV-20365,Consumer,Office Supplies,Supplies,"9.184,00",2,"1.148,00"
CA-2016-160136,11/3/2016,PJ-18835,Corporate,Office Supplies,Paper,"9.248,00",2,"593.215,00"
CA-2014-150581,4/8/2014,NM-18445,Home Office,Furniture,Tables,"99.592,00",1,"1.095.031,00"
CA-2014-150581,4/8/2014,NM-18445,Home Office,Technology,Accessories,399.96,4,"139.986,00"
CA-2016-119515,8/14/2016,TR-21325,Consumer,Office Supplies,Paper,"15.552,00",3,"924.917,00"
CA-2014-141355,9/25/2014,BF-11005,Home Office,Office Supplies,Art,"14.576,00",2,"652.357,00"
CA-2016-165330,12/11/2016,WB-21850,Consumer,Office Supplies,Binders,209.6,5,68.12
CA-2016-165330,12/11/2016,WB-21850,Consumer,Office Supplies,Art,23.32,2,"-462.974,00"
CA-2016-165330,12/11/2016,WB-21850,Consumer,Office Supplies,Paper,30.98,1,"13.941,00"
CA-2016-165330,12/11/2016,WB-21850,Consumer,Technology,Accessories,119.96,4,"251.916,00"
CA-2016-165330,12/11/2016,WB-21850,Consumer,Furniture,Chairs,363.92,5,"-31.843,00"
CA-2016-165330,12/11/2016,WB-21850,Consumer,Office Supplies,Binders,"35.808,00",3,11.19
CA-2016-165330,12/11/2016,WB-21850,Consumer,Office Supplies,Binders,"122.688,00",9,"398.736,00"
CA-2016-165330,12/11/2016,WB-21850,Consumer,Furniture,Tables,"892.136,00",7,"111.517,00"
CA-2016-165330,12/11/2016,WB-21850,Consumer,Office Supplies,Storage,50.22,3,"32.174,00"
CA-2016-165330,12/11/2016,WB-21850,Consumer,Office Supplies,Appliances,83.42,2,"241.918,00"
CA-2016-165330,12/11/2016,WB-21850,Consumer,Office Supplies,Binders,"5.872,00",2,"-224.225,00"
CA-2015-132633,2/3/2015,KH-16630,Corporate,Office Supplies,Binders,"12.144,00",3,"-333.739,00"
CA-2016-157742,12/29/2016,KL-16645,Consumer,Office Supplies,Envelopes,"27.792,00",3,"10.422,00"
CA-2017-127712,8/31/2017,MG-17890,Home Office,Office Supplies,Supplies,"6.208,00",2,"6.984,00"
CA-2017-169474,2/4/2017,JF-15355,Consumer,Office Supplies,Appliances,32.67,3,"1.111.282,00"
CA-2014-106726,12/6/2014,RS-19765,Corporate,Office Supplies,Storage,1261.33,7,"3.279.458,00"
CA-2016-147473,5/30/2016,NL-18310,Home Office,Office Supplies,Paper,38.88,6,"186.624,00"
CA-2016-114209,5/21/2016,AS-10285,Corporate,Office Supplies,Binders,"1.964,00",2,"-32.406,00"
CA-2016-114209,5/21/2016,AS-10285,Corporate,Office Supplies,Paper,"82.656,00",9,"30.996,00"
CA-2014-141901,8/9/2014,GM-14500,Consumer,Office Supplies,Paper,5.98,1,"2.691,00"
CA-2016-164490,9/5/2016,SU-20665,Home Office,Office Supplies,Paper,"9.248,00",2,"593.215,00"
CA-2016-112256,7/23/2016,CK-12205,Consumer,Office Supplies,Art,"4.448,00",2,"3.336,00"
CA-2016-112256,7/23/2016,CK-12205,Consumer,Office Supplies,Paper,"5.184,00",1,"2.280.576,00"
CA-2016-112256,7/23/2016,CK-12205,Consumer,Office Supplies,Art,175.92,5,"15.393,00"
CA-2016-112256,7/23/2016,CK-12205,Consumer,Office Supplies,Binders,"4.752,00",4,"-8.316,00"
CA-2016-112256,7/23/2016,CK-12205,Consumer,Office Supplies,Supplies,"13.344,00",2,"39.448,00"
CA-2016-167416,5/12/2016,JM-15580,Consumer,Office Supplies,Envelopes,54.9,5,"26.901,00"
CA-2016-106950,9/2/2016,JE-15715,Consumer,Office Supplies,Binders,"22.911,00",7,"-175.651,00"
CA-2016-106950,9/2/2016,JE-15715,Consumer,Office Supplies,Appliances,"309.456,00",9,"348.138,00"
CA-2016-106950,9/2/2016,JE-15715,Consumer,Office Supplies,Art,"19.456,00",4,"784.603,00"
CA-2016-106950,9/2/2016,JE-15715,Consumer,Furniture,Tables,"472.518,00",3,"-1.496.307,00"
CA-2016-106950,9/2/2016,JE-15715,Consumer,Technology,Accessories,1012.68,3,"303.804,00"
CA-2016-106950,9/2/2016,JE-15715,Consumer,Office Supplies,Binders,17.22,5,"-12.628,00"
CA-2017-118724,7/21/2017,AR-10825,Corporate,Office Supplies,Art,3.52,2,"1.824.754,00"
CA-2017-118724,7/21/2017,AR-10825,Corporate,Technology,Phones,"1.626.192,00",9,"1.219.644,00"
CA-2017-112004,9/25/2017,AH-10075,Corporate,Office Supplies,Binders,"8.595,00",5,"-6.303,00"
CA-2017-112004,9/25/2017,AH-10075,Corporate,Office Supplies,Supplies,"190.896,00",2,"-429.516,00"
US-2017-143175,8/3/2017,GA-14515,Consumer,Office Supplies,Storage,99.87,3,"239.688,00"
CA-2015-105844,10/25/2015,JF-15415,Consumer,Office Supplies,Art,79.36,4,"23.808,00"
CA-2017-118864,6/15/2017,KH-16690,Corporate,Technology,Phones,119.96,1,"1.123.304,00"
CA-2015-119480,1/9/2015,CC-12685,Consumer,Office Supplies,Paper,106.32,3,"499.704,00"
CA-2015-119480,1/9/2015,CC-12685,Consumer,Office Supplies,Appliances,163.44,3,"457.632,00"
CA-2015-119480,1/9/2015,CC-12685,Consumer,Office Supplies,Art,42.76,2,"-264.129,00"
CA-2015-119480,1/9/2015,CC-12685,Consumer,Office Supplies,Paper,51.55,5,"242.285,00"
US-2015-153374,2/9/2015,JF-15565,Consumer,Technology,Accessories,"479.952,00",6,"89.991,00"
CA-2016-101980,8/19/2016,RP-19390,Consumer,Office Supplies,Binders,"146.688,00",6,"55.008,00"
CA-2016-101980,8/19/2016,RP-19390,Consumer,Office Supplies,Binders,"276.784,00",2,"899.548,00"
CA-2016-101980,8/19/2016,RP-19390,Consumer,Office Supplies,Binders,25.32,5,"-41.757,00"
CA-2017-144596,11/6/2017,CD-11980,Consumer,Office Supplies,Paper,318.96,9,"1.499.112,00"
CA-2015-124933,12/26/2015,DF-13135,Consumer,Office Supplies,Paper,212.64,6,"999.408,00"
CA-2014-159625,11/23/2014,SM-20005,Consumer,Office Supplies,Envelopes,"23.472,00",3,"8.802,00"
CA-2016-144337,8/1/2016,SG-20890,Corporate,Office Supplies,Paper,"19.648,00",2,"1.611.603,00"
CA-2014-117478,9/21/2014,LH-16750,Consumer,Office Supplies,Binders,6.57,3,"-5.037,00"
CA-2017-147410,9/4/2017,EJ-14155,Consumer,Office Supplies,Storage,421.1,2,"105.275,00"
CA-2017-128944,6/19/2017,KH-16330,Corporate,Furniture,Chairs,"760.116,00",6,"-434.352,00"
CA-2017-128944,6/19/2017,KH-16330,Corporate,Furniture,Furnishings,"38.784,00",3,"7.272,00"
CA-2017-128944,6/19/2017,KH-16330,Corporate,Technology,Accessories,"122.328,00",9,"1.238.540,00"
CA-2016-109666,4/19/2016,KM-16720,Consumer,Technology,Phones,25.98,2,"7.794,00"
CA-2016-109666,4/19/2016,KM-16720,Consumer,Office Supplies,Art,3.28,2,"1.476,00"
CA-2016-109666,4/19/2016,KM-16720,Consumer,Office Supplies,Storage,459.88,4,"137.964,00"
CA-2016-109666,4/19/2016,KM-16720,Consumer,Office Supplies,Supplies,7.76,2,"220.639,00"
CA-2016-109666,4/19/2016,KM-16720,Consumer,Office Supplies,Art,71.96,2,17.99
CA-2016-109666,4/19/2016,KM-16720,Consumer,Office Supplies,Supplies,54.9,5,"15.372,00"
CA-2016-109666,4/19/2016,KM-16720,Consumer,Office Supplies,Binders,9.28,2,"3.248,00"
US-2016-102239,5/5/2016,LW-16990,Corporate,Furniture,Tables,1685.88,6,"3.203.172,00"
US-2016-102239,5/5/2016,LW-16990,Corporate,Office Supplies,Binders,"5.728,00",2,"17.564,00"
CA-2014-143168,10/18/2014,IG-15085,Consumer,Office Supplies,Paper,61.96,2,"27.882,00"
CA-2014-143168,10/18/2014,IG-15085,Consumer,Office Supplies,Binders,"1.344,00",1,"4.704,00"
CA-2017-104906,2/13/2017,JP-15460,Corporate,Office Supplies,Paper,17.94,3,"2.193.860,00"
CA-2017-118122,11/17/2017,GG-14650,Corporate,Office Supplies,Binders,"13.904,00",2,"1.201.010,00"
US-2014-147774,1/20/2014,MM-18280,Corporate,Office Supplies,Binders,"67.194,00",1,"-515.154,00"
CA-2017-166926,12/1/2017,SO-20335,Consumer,Office Supplies,Paper,41.86,7,"18.837,00"
CA-2017-166926,12/1/2017,SO-20335,Consumer,Furniture,Bookcases,141.96,2,"411.684,00"
CA-2015-128013,8/9/2015,MF-18250,Corporate,Furniture,Furnishings,"44.237,00",3,"799.244,00"
CA-2015-128013,8/9/2015,MF-18250,Corporate,Office Supplies,Paper,144.12,3,"691.776,00"
CA-2016-123176,9/27/2016,JG-15160,Consumer,Office Supplies,Paper,17.94,3,"2.193.860,00"
CA-2016-123176,9/27/2016,JG-15160,Consumer,Office Supplies,Art,13.89,3,"1.438.052,00"
US-2016-117541,11/14/2016,JM-16195,Consumer,Office Supplies,Paper,16.45,5,"7.567,00"
US-2016-117541,11/14/2016,JM-16195,Consumer,Furniture,Furnishings,19.92,4,"1.401.224,00"
CA-2016-166282,4/16/2016,PK-19075,Consumer,Technology,Accessories,"35.168,00",4,"593.368,00"
CA-2016-166282,4/16/2016,PK-19075,Consumer,Office Supplies,Paper,"123.088,00",7,"400.036,00"
CA-2017-141439,11/26/2017,TT-21460,Home Office,Furniture,Tables,257.94,3,"670.644,00"
CA-2017-141439,11/26/2017,TT-21460,Home Office,Technology,Phones,1879.96,4,"5.451.884,00"
CA-2017-141439,11/26/2017,TT-21460,Home Office,Furniture,Furnishings,27.46,2,"2.540.873,00"
